# group_id d_radial[kpc] v_radial[km/s] RA Dec MAG_B MAG_K
2 44262.570312 3012.818604 281.720490 16.396694 -19.401432 -22.834124
2 44296.875000 2273.953369 282.413391 12.686127 -16.878761 -20.467258
2 45844.355469 3023.137939 284.758606 14.143224 -17.669172 -21.254601
2 43875.382812 2466.515381 281.988861 15.596852 -18.063013 -21.010532
2 44829.441406 2952.686035 283.129761 13.300686 -18.267990 -21.541416
2 46130.421875 2667.724121 282.786804 13.997235 -18.557858 -21.897270
2 43808.355469 3264.980713 278.115845 12.951124 -19.387077 -21.852850
2 44623.878906 3447.775146 282.628693 14.208220 -18.487442 -22.137630
2 45056.546875 2982.555176 281.550751 15.684907 -18.325567 -21.741499
2 45809.265625 2838.274902 282.007324 13.298036 -18.206444 -21.783985
2 45487.988281 3070.059326 282.707458 13.577248 -18.075546 -21.873808
2 44971.894531 3289.768311 282.119965 14.607780 -18.280024 -22.143837
2 44469.281250 3098.865234 282.457062 14.193016 -18.243898 -21.996218
2 46390.140625 2249.764160 282.217896 13.762652 -17.852926 -21.232248
2 45717.023438 3008.281250 284.380981 13.892392 -18.028913 -21.576582
2 43832.015625 3151.752686 282.507141 13.617655 -17.146412 -20.517664
2 43602.257812 2585.242676 280.946320 12.877467 -17.593468 -20.679781
2 44079.156250 2464.562012 278.507782 13.393590 -17.845413 -21.306396
2 45783.261719 2936.129883 282.596832 15.951066 -17.903301 -21.053770
2 45248.832031 2030.855469 282.327240 13.126462 -17.782522 -20.504208
2 45669.851562 2598.710938 282.415131 12.925934 -17.684706 -21.036293
2 45701.046875 3232.026123 283.060913 14.079977 -17.976538 -21.469057
2 44893.898438 2750.449951 282.857300 14.869041 -17.988625 -21.605118
2 44465.105469 1898.410400 281.436615 14.894894 -17.756918 -21.540379
2 44836.128906 3065.261719 282.221283 13.626356 -17.683361 -21.197222
2 46541.390625 2473.152100 282.539856 14.070892 -17.661003 -20.709452
2 45152.257812 1962.113159 282.536255 14.559566 -17.812185 -21.506456
2 46142.078125 2918.428467 284.806030 14.054240 -18.009192 -21.469185
2 44250.273438 2746.905029 282.072266 13.377478 -17.560173 -20.648205
2 43690.496094 2220.255127 279.640656 11.948425 -17.397825 -20.120523
2 46497.468750 3262.302002 284.278198 15.162384 -17.846258 -21.132025
2 45212.652344 2346.629639 282.402863 15.320776 -17.657175 -21.028818
2 44335.062500 2706.522705 280.911499 13.009365 -17.693411 -20.457611
2 44309.375000 2646.401367 282.005432 13.574843 -17.284966 -20.684580
2 45538.613281 3206.130859 282.099884 15.311111 -17.638996 -21.236607
2 45254.800781 2902.800781 280.189331 14.172573 -16.994209 -20.070232
2 44315.507812 2881.117920 282.533630 16.228897 -17.434702 -20.526466
2 46555.476562 2798.958008 283.817963 16.042057 -17.723988 -21.170166
2 45001.289062 2414.657471 281.247864 15.160840 -17.136944 -20.616037
2 44553.332031 2571.705322 281.925537 16.215462 -18.175716 -20.948956
2 44885.539062 2860.031738 279.954163 15.443310 -17.204821 -20.726942
2 46061.515625 2998.561523 280.713013 16.165480 -17.342976 -20.635450
2 43767.750000 2364.472656 281.863068 14.486284 -17.217815 -20.624115
2 45546.250000 2575.765625 281.100922 13.937184 -16.544317 -20.056526
2 44936.031250 1614.628418 281.758118 15.091650 -17.169409 -20.799913
2 45405.031250 2352.758545 281.342529 13.991061 -17.256353 -20.402126
2 45003.906250 3454.454102 281.245056 15.542703 -17.260674 -20.969294
2 45595.125000 1827.593750 282.410889 14.349195 -17.049477 -20.056982
2 45527.011719 2837.494629 282.198486 15.137631 -17.106821 -20.715870
2 44948.199219 1495.506714 281.749664 14.981793 -18.479391 -20.907240
2 45350.242188 3108.847900 283.228271 16.111835 -16.950905 -20.344244
2 44722.832031 2620.592773 281.478241 14.588347 -17.324802 -21.281487
2 44089.761719 3067.706299 282.119141 13.922780 -16.869310 -20.431664
2 44932.582031 3035.644775 283.188629 14.949965 -16.845955 -20.381521
2 44533.554688 2426.038818 281.225769 15.886028 -17.632221 -20.360481
2 44435.507812 3009.114014 281.185150 13.546382 -16.631531 -20.077396
2 44968.250000 1789.340820 282.349792 14.484706 -17.163448 -20.739540
2 45397.179688 3149.581299 281.553497 14.129891 -17.064034 -20.882692
2 45159.500000 2606.348389 282.580597 14.198924 -17.177946 -20.363737
2 45162.632812 3057.327637 281.963074 13.756977 -16.664099 -20.137033
2 44354.167969 2681.729248 281.681091 15.235098 -16.746284 -20.270872
2 45174.589844 2380.822754 282.702606 14.930683 -17.294657 -20.292322
2 45407.265625 3208.340332 282.471161 13.448655 -16.617813 -20.368429
2 44966.554688 3293.506592 280.888519 15.655203 -16.499054 -20.061743
2 44575.738281 2574.965088 281.525330 14.277198 -16.651972 -20.301378
2 44901.925781 3031.821533 282.881653 14.944419 -16.448372 -20.208853
2 45844.578125 3099.199219 282.361542 13.941925 -16.522629 -20.437538
2 44717.367188 1533.301025 281.497925 14.690637 -16.462658 -20.475811
3 40247.359375 2627.601807 242.799393 29.985123 -23.486916 -27.198126
3 39911.886719 2797.503906 238.880630 31.588072 -22.367727 -26.201824
3 44334.617188 3361.720215 241.299347 27.393114 -21.841219 -25.580448
3 41967.691406 3219.429932 242.162598 29.317377 -22.144772 -26.128025
3 40254.179688 2674.871826 238.213623 31.671196 -22.701597 -26.642412
3 38917.128906 2701.316650 241.441818 31.775534 -21.095980 -25.045254
3 39625.378906 2183.658691 241.516815 32.344776 -20.807898 -24.740171
3 43907.242188 3271.868408 241.613235 27.671568 -21.804247 -25.619202
3 40276.859375 2123.807373 242.591690 29.828520 -21.360607 -25.394728
3 40616.089844 1853.165161 243.587616 29.995798 -21.008760 -25.057463
3 39944.515625 2830.967529 238.058411 30.933195 -20.982088 -24.821888
3 40387.296875 2470.240234 238.665573 30.077726 -19.968670 -23.913120
3 43430.031250 3283.160400 242.609421 27.126846 -20.872953 -24.544065
3 42053.324219 3258.885254 242.405533 29.128031 -20.885763 -24.847738
3 40616.378906 2455.985840 245.016907 31.366905 -21.245075 -24.624641
3 39576.722656 2497.962402 240.257568 30.669958 -20.371887 -24.118702
3 40734.542969 3177.457031 243.638351 29.368515 -21.945770 -24.783522
3 40381.195312 3095.613281 242.331497 30.182611 -20.463827 -24.589949
3 40275.121094 2814.081299 242.187073 30.355558 -20.828125 -24.721899
3 44031.058594 3258.235840 241.403564 27.569983 -20.392828 -24.278751
3 39772.734375 2904.865479 240.095535 31.865986 -21.175314 -24.586470
3 40432.359375 3015.532227 239.567444 31.407633 -20.347973 -24.012720
3 40042.019531 2569.991699 238.903717 31.506029 -21.050346 -24.572098
3 41689.328125 2805.507324 241.731964 30.656490 -20.910236 -24.090504
3 40551.878906 2815.157227 241.818512 30.048008 -20.325056 -24.277044
3 40615.593750 2567.216553 236.934174 31.684195 -20.106239 -23.754864
3 40272.714844 2664.562256 244.824478 30.350708 -20.484333 -23.858191
3 40667.210938 2422.597900 241.936432 30.546312 -19.769976 -23.699974
3 40894.433594 2745.932129 241.962692 28.816874 -20.302519 -23.588402
3 40512.914062 3052.696289 238.811264 31.774830 -19.961813 -23.679525
3 40277.187500 2965.706787 241.858398 29.959414 -20.794416 -24.167597
3 40179.796875 2678.869629 237.741501 31.618044 -19.838875 -23.689589
3 40655.230469 2861.926514 237.676849 31.165844 -20.163143 -23.451748
3 40339.792969 3066.438477 242.922928 29.864788 -19.506834 -23.589052
3 39914.996094 2740.488281 238.864838 31.588675 -19.408545 -23.631115
3 40684.289062 2793.840088 239.941452 31.651703 -18.349564 -22.200205
3 40350.015625 2447.225098 241.726120 29.780901 -19.315916 -23.275414
3 39854.058594 1908.287109 240.360901 29.797007 -19.790154 -22.412409
3 39596.226562 2123.753906 242.189667 29.805017 -19.500538 -22.810102
3 40151.003906 2574.851562 241.751526 29.920536 -18.991034 -22.884499
3 39624.707031 1754.572266 242.672943 29.048061 -19.527439 -22.444752
3 39588.664062 2618.212891 240.752075 29.889692 -19.507633 -22.937908
3 38962.953125 2936.933105 242.868790 29.296824 -19.331043 -22.613375
3 41473.371094 2814.538086 242.267456 29.695332 -19.513504 -22.938297
3 42358.507812 2664.427490 241.668228 29.895443 -18.664101 -22.185104
3 39698.328125 3364.646240 238.911346 31.075972 -20.214499 -22.915535
3 40128.062500 2360.668945 243.091965 30.155788 -18.979795 -23.103539
3 40422.917969 2798.632324 236.653030 30.782814 -19.009693 -21.841122
3 40980.222656 2349.001709 236.466736 30.885424 -19.011749 -21.868299
3 44069.351562 3183.700195 241.297699 27.625635 -19.440775 -22.603685
3 44653.914062 3175.053955 241.765289 28.637083 -18.561558 -21.075369
3 40445.570312 2230.739258 242.656876 29.787157 -18.889128 -22.697046
3 40669.175781 3199.085693 239.316238 31.342731 -18.900730 -21.867949
3 40081.328125 3213.644287 243.063202 29.202785 -20.316746 -22.998745
3 41222.789062 2805.723877 243.165207 28.905161 -18.964081 -22.174772
3 40696.675781 2560.434814 245.249130 30.694574 -18.248068 -21.776840
3 41365.261719 2478.249512 236.167267 31.407183 -17.707447 -20.710304
3 40133.738281 1869.658203 242.267395 30.430014 -19.892799 -22.678677
3 40203.246094 1654.042480 242.059357 29.347368 -19.089300 -22.735847
3 40774.066406 2841.371826 239.829727 31.453785 -18.074053 -21.620855
3 40265.605469 2664.364014 238.198135 31.654114 -19.184223 -23.093493
3 40771.789062 2635.242432 241.751419 31.065994 -19.092199 -22.573450
3 41330.644531 3212.001953 241.684265 29.788795 -19.020967 -21.817869
3 43573.074219 3271.158691 241.420624 27.722706 -18.295731 -21.133596
3 40022.648438 2642.521240 235.503220 31.728201 -18.345789 -21.571962
3 39901.582031 2202.693359 242.887527 28.979801 -18.274044 -22.072290
3 39979.031250 3353.933838 238.496307 31.667727 -19.495956 -22.490904
3 41036.308594 2528.718994 244.532806 28.896992 -18.761057 -22.038157
3 40776.367188 2705.645020 241.925156 29.404694 -18.821087 -22.293987
3 39979.085938 2308.625977 243.109756 29.806835 -18.961887 -22.495062
3 39754.601562 2557.481934 244.366455 28.490801 -18.483400 -21.840055
3 38929.488281 3045.268799 241.928268 29.604681 -17.477417 -21.130346
3 40091.753906 2463.756836 236.230606 31.770111 -18.396147 -21.171501
3 40519.054688 2777.306641 242.610275 29.846237 -18.345427 -22.431337
3 40983.046875 2724.511475 236.589188 30.934799 -19.075102 -21.659634
3 40378.757812 2554.074951 237.223679 32.106457 -18.678061 -22.486822
3 39705.773438 1677.070435 241.754257 28.610937 -18.390017 -20.978838
3 42266.664062 3197.906982 243.519287 29.500208 -18.021824 -20.685589
3 40129.027344 2343.387695 240.453568 32.237015 -17.864386 -21.404282
3 40111.304688 3370.062012 242.322662 29.317705 -18.637297 -22.269085
3 41496.062500 2378.983887 241.651047 29.241821 -18.835516 -22.154520
3 43119.570312 3290.291992 240.935074 28.229231 -17.941648 -21.002388
3 43246.464844 3205.275146 242.073700 28.378574 -18.193674 -21.708841
3 39001.851562 2635.647949 243.702332 29.998878 -18.773785 -21.946068
3 41124.707031 1949.956177 241.802567 29.986748 -17.859724 -20.910934
3 40615.359375 3025.728516 245.561630 29.738861 -17.565144 -20.609406
3 40265.257812 3103.478516 238.793701 30.534367 -18.579041 -21.311001
3 40176.390625 2441.331299 238.718811 31.921551 -18.917164 -21.917183
3 40402.390625 3170.481201 242.372467 30.208340 -18.112316 -22.236601
3 41116.781250 2398.901367 244.240997 31.434380 -18.278936 -21.407316
3 40482.042969 2546.778076 240.497726 31.182447 -18.064957 -21.308208
3 44220.726562 3381.304199 241.348114 27.256298 -18.206041 -22.006334
3 39748.867188 3057.369385 244.829239 29.389585 -17.879618 -20.292643
3 40671.171875 2586.820312 237.713028 31.040565 -18.513844 -22.019495
3 40904.828125 2691.263916 240.387100 30.197500 -18.188770 -21.577494
3 39738.917969 2227.673340 242.159317 31.354794 -17.952684 -21.023945
3 39570.718750 1932.354736 236.986191 30.937805 -17.555359 -20.127338
3 39594.378906 2752.461914 239.694962 31.151972 -18.023096 -20.875063
3 41078.023438 3076.322998 241.936356 29.762466 -18.037136 -21.258192
3 39689.304688 3306.185059 239.672302 32.493645 -17.654280 -21.042013
3 40197.179688 3004.069580 243.006729 29.788872 -17.902199 -21.876801
3 40735.937500 2389.145020 235.960129 30.971560 -17.350845 -20.209503
3 41016.933594 2233.806396 238.021423 32.066147 -18.308636 -20.969614
3 39213.769531 2731.692383 239.666031 31.977612 -17.995813 -20.957201
3 41158.171875 2248.805664 242.492172 30.109112 -17.760765 -20.647167
3 39639.566406 2368.565918 243.787140 31.344351 -18.387817 -21.364550
3 40406.476562 1802.057373 243.428146 29.877520 -17.790400 -21.620186
3 40241.542969 2982.584961 245.733887 29.093121 -17.053383 -20.457169
3 39251.730469 2659.570557 240.944336 31.027821 -17.622641 -20.501368
3 39699.695312 2936.739502 240.283417 30.475716 -17.915945 -21.123734
3 40183.894531 2868.370605 243.020737 29.910395 -17.986416 -22.004656
3 39007.902344 3050.225098 241.607330 30.246418 -17.139875 -20.161526
3 39543.679688 2724.477295 242.278000 31.438984 -17.547817 -20.700489
3 39999.394531 2929.309326 245.362106 30.438196 -17.355923 -20.729662
3 39701.136719 2135.927734 238.852524 31.191006 -18.064341 -21.242195
3 39852.457031 2507.423340 242.635193 30.471466 -17.765261 -21.246752
3 39351.855469 2874.353027 240.787872 30.730085 -17.055363 -20.157341
3 40283.085938 2191.633789 237.896896 31.630487 -18.170740 -21.153585
3 40303.148438 2955.862061 243.098953 31.136980 -17.845886 -21.589758
3 39853.941406 3015.224121 242.497498 30.181068 -18.101973 -20.530668
3 39992.968750 3073.886475 239.388397 31.705641 -17.383518 -20.630947
3 40165.101562 2427.929688 239.849213 32.048264 -17.984377 -21.585001
3 40137.406250 2787.868896 238.420883 32.056602 -18.267735 -20.867666
3 40416.941406 2797.731201 237.976669 31.239822 -17.777637 -20.685795
3 40076.894531 2705.468994 236.836197 30.484041 -17.443333 -21.005503
3 41242.632812 2122.354248 242.248215 30.210430 -17.211466 -20.186266
3 40144.484375 2579.062256 242.289688 29.692791 -17.383823 -21.131359
3 39673.652344 2671.750488 244.817413 29.963020 -17.755226 -21.263550
3 39654.523438 2102.563477 242.391434 29.976170 -17.414286 -20.035711
3 39462.511719 2006.805420 241.070496 29.871906 -17.213821 -20.698019
3 40216.000000 2583.791016 239.021362 32.295033 -17.317177 -20.637297
3 39564.144531 2670.544922 241.410233 31.161623 -17.562103 -20.778740
3 40359.570312 2086.542480 242.762726 30.198458 -19.487782 -21.411098
3 40189.843750 2998.366943 242.133743 29.616976 -17.435452 -21.067259
3 41420.800781 2855.026855 241.749893 30.486637 -17.136641 -20.712622
3 44683.453125 3146.153320 241.402634 27.562086 -17.486683 -20.226683
3 39926.167969 3089.953613 238.532043 31.544142 -18.039566 -21.297766
3 40475.562500 2495.907715 244.663971 30.204550 -17.461905 -20.501003
3 39711.933594 1859.119385 241.771530 30.095068 -16.960058 -20.474598
3 39785.191406 2301.359131 243.094513 28.763817 -17.012600 -20.589712
3 40797.398438 2468.117920 244.696655 31.168549 -16.616854 -20.015253
3 40069.906250 2699.830566 238.614716 30.843309 -16.956177 -20.391991
3 40491.523438 2157.476074 242.881897 29.607838 -17.941599 -21.511063
3 40170.214844 2865.718262 245.181488 28.824791 -17.108591 -20.326784
3 40019.585938 2567.657715 245.406067 31.070549 -17.032003 -20.389214
3 43698.320312 3468.076660 241.552200 27.386427 -17.480425 -20.269833
3 40316.558594 2537.718018 242.350342 30.272243 -17.019653 -21.339830
3 40546.339844 2470.680420 243.013962 29.443325 -17.186264 -20.776163
3 40032.582031 3394.692627 238.214417 31.085384 -17.736965 -20.020847
3 40061.585938 3220.770508 242.928909 30.738861 -17.139597 -20.480511
3 40562.539062 2303.258545 244.167206 29.371416 -17.213583 -20.650730
3 39985.828125 2005.965576 243.386887 29.216345 -16.918030 -20.277977
3 39779.234375 2914.568359 238.734818 31.853296 -17.605497 -20.219538
3 40152.468750 2711.629883 239.156708 32.207863 -17.886395 -20.490089
3 39311.375000 2676.526855 241.130386 29.914854 -17.112167 -20.620462
3 39896.394531 3136.236084 242.835007 30.501261 -17.508568 -21.024376
3 40162.355469 1479.206421 243.098846 29.581793 -16.712719 -20.101460
3 41072.402344 2699.327637 241.349197 28.349737 -16.726364 -20.158663
3 44481.335938 3495.019531 241.392044 27.320311 -17.338028 -20.910988
3 40359.113281 3474.810547 243.156464 29.729673 -17.237064 -20.528736
3 39921.511719 2810.696045 243.011841 30.391438 -16.838182 -20.366091
3 39956.398438 2710.293945 237.981506 30.905518 -17.469675 -21.200762
3 40169.500000 2585.630859 239.097839 32.331860 -16.864769 -20.593079
3 39682.437500 2861.829590 239.201904 31.901455 -16.973942 -20.486439
3 40063.148438 2382.015381 243.280228 29.980978 -16.498325 -20.666498
3 39885.925781 2740.523193 238.905930 31.578264 -17.243198 -21.173105
3 40363.492188 2691.909668 241.681961 29.931246 -17.458765 -20.200766
3 40630.382812 2731.842285 237.693192 31.763458 -16.503723 -20.023413
3 40533.976562 2090.342041 242.506119 30.156034 -16.577356 -20.335810
3 40051.792969 3262.017334 239.279541 32.021122 -16.622463 -20.016899
3 39863.316406 2859.733643 241.971863 29.291285 -16.678394 -20.247522
3 40196.929688 2646.097656 242.923035 30.042675 -15.996729 -20.284348
3 40740.117188 3098.880615 243.640259 29.377934 -18.720209 -20.813774
4 29506.320312 2040.231323 112.131271 -49.384155 -23.329298 -27.020073
4 29447.654297 1869.079468 109.691254 -49.725433 -22.079988 -26.061962
4 29421.810547 2172.729980 117.325607 -48.003502 -22.071377 -25.781410
4 29378.931641 1880.223633 111.679131 -47.444260 -22.343891 -26.249783
4 28870.791016 2276.499756 112.453156 -49.938808 -21.896408 -25.793177
4 29682.722656 2186.237793 112.757500 -49.274929 -21.488764 -25.482931
4 29017.722656 2296.238770 108.335670 -49.808941 -21.470781 -25.346506
4 29962.541016 1868.081055 113.019112 -48.490822 -21.376835 -24.970789
4 30468.882812 1904.443970 107.996719 -48.037941 -20.272589 -23.594227
4 29668.933594 1805.263306 110.484222 -47.491169 -21.270964 -24.728621
4 28695.976562 2331.127930 116.080093 -48.647793 -20.421076 -24.291309
4 29428.419922 2759.593018 113.104439 -49.446751 -21.321064 -24.898108
4 29688.246094 1973.803345 112.612106 -49.259739 -20.693556 -24.782373
4 30061.945312 1958.682861 111.497467 -48.484486 -21.334530 -24.838835
4 30345.060547 1726.735229 109.752953 -48.724716 -20.479656 -23.435022
4 30090.095703 1888.919189 107.414711 -48.449020 -20.138834 -23.193800
4 28925.472656 2230.649170 115.717636 -49.007870 -20.407263 -23.591190
4 30690.296875 1558.893066 109.550964 -51.340786 -20.312862 -23.051830
4 29938.687500 1903.833008 114.272102 -47.305950 -19.854595 -23.448034
4 29689.595703 1302.254395 109.702156 -49.824306 -20.522253 -23.942991
